chain,category,item_name,calories,protein_g,carbs_g,fat_g,serving_size,serving_g,sodium_mg,fiber_g,sugar_g,sat_fat_g,trans_fat_g,cholesterol_mg,is_sample_data,source_note,calories_from_fat,caffeine_mg
Panera Bread,Sandwiches,Tuna Salad on Country Rustic Sourdough - Half,270,12,25,14,1/2 Sandwich,,530,2,2,2.5,0,25,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",130,
Panera Bread,Sandwiches,Tuna Salad on Country Rustic Sourdough - Whole,550,24,49,28,1 Sandwich,,1060,4,4,4.5,0,50,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",260,
Panera Bread,Sandwiches,Turkey & Cheddar on Country Rustic Sourdough - Half,390,20,26,24,1/2 Sandwich,,980,1,3,6,0,60,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",210,
Panera Bread,Sandwiches,Turkey & Cheddar on Country Rustic Sourdough - Whole,790,40,52,47,1 Sandwich,,1970,3,6,12,0,125,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",420,
Panera Bread,Sides,Side - Apple,80,0,22,0,1 Apple,,0,5,16,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",0,
Panera Bread,Sides,Banana,90,1,23,0,1 Banana,,0,3,12,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",5,
Panera Bread,Sides,Side Portion - French Baguette 2.4,180,7,36,0.5,2.4 oz (69g / about 3 1/3 inch slice),69,450,1,1,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",5,
Panera Bread,Sides,Greek Yogurt with Berries,250,16,29,9,1 Parfait,,80,2,17,4.5,0,25,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",80,
Panera Bread,Sides,Kettle Cooked Potato Chips,150,2,17,9,1 package,,75,,<1,1,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",80,
Panera Bread,Sides,Side - Pickle Spear,5,0,1,0,1 Spear,,240,0,0,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",0,
Panera Bread,Sides,Summer Fruit Cup,60,1,15,0,1 container,,15,2,12,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",0,
Panera Bread,Soups & Mac,Bistro French Onion Soup - Group,810,26,88,40,1 Container,,4490,2,40,21,0.5,80,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",360,
Panera Bread,Soups & Mac,Bistro French Onion - Bread Bowl,870,33,153,14,1 Bread bowl with soup,,2370,5,13,6,0,20,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",130,
Panera Bread,Soups & Mac,Bistro French Onion - Bowl,300,10,33,14,1 1/2 Cups,,1820,1,16,8,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",130,
Panera Bread,Soups & Mac,Bistro French Onion - Cup,200,6,22,10,1 Cup,,1210,1,11,5,0,20,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",90,
Panera Bread,Soups & Mac,Vegetarian Creamy Tomato Soup with Croissant Croutons - Bowl,340,4,30,23,1 1/2 Cups,,1110,1,17,14,0,40,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",210,
Panera Bread,Soups & Mac,Vegetarian Creamy Tomato Soup with Croissant Croutons - Cup,240,3,21,16,1 Cup,,760,1,11,9,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",140,
Panera Bread,Soups & Mac,Vegetarian Creamy Tomato Soup with Croissant Croutons - Group,840,10,75,56,1 Container,,2690,2,40,34,1,100,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",500,
Panera Bread,Soups & Mac,Vegetarian Creamy Tomato with Croissant Croutons - Bread Bowl,910,30,151,20,1 Bread bowl with soup,,1920,5,13,10,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",180,
Panera Bread,Soups & Mac,Bacon Mac & Cheese - Bread Bowl,1200,45,165,40,1 Bread bowl with mac & cheese,,2470,4,10,17,1,90,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",360,
Panera Bread,Soups & Mac,Bacon Mac & Cheese - Group,2110,73,137,141,1 Container,,5240,0,31,68,4.5,370,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1270,
Panera Bread,Soups & Mac,Bacon Mac & Cheese - Bowl,1050,36,68,71,About 2 Cups,,2620,0,15,34,2,185,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",640,
Panera Bread,Soups & Mac,Bacon Mac & Cheese - Cup,530,18,34,35,About 1 Cup,,1310,0,8,17,1,90,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",320,
Panera Bread,Soups & Mac,Broccoli Cheddar - Bowl,420,12,25,31,1 1/2 Cups,,1520,1,9,19,2.5,90,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",280,
Panera Bread,Soups & Mac,Broccoli Cheddar - Cup,280,8,17,20,1 Cup,,1010,1,6,13,1.5,60,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",180,
Panera Bread,Soups & Mac,Broccoli Cheddar - Bread Bowl,950,35,147,25,1 Bread bowl with soup,,2170,5,8,13,1.5,60,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",220,
Panera Bread,Soups & Mac,Broccoli Cheddar Soup - Group,990,28,58,72,1 Container,,3540,3,20,44,6,205,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",640,
Panera Bread,Soups & Mac,Cream of Chicken & Wild Rice - Bowl,300,9,29,16,1 1/2 Cups,,1400,3,6,9,0.5,50,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",150,
Panera Bread,Soups & Mac,Cream of Chicken & Wild Rice - Bread Bowl,870,33,149,15,1 Bread bowl with soup,,2090,6,6,6,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",140,
Panera Bread,Soups & Mac,Cream of Chicken & Wild Rice - Cup,200,6,19,11,1 Cup,,930,2,4,6,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",100,
Panera Bread,Soups & Mac,Cream of Chicken and Wild Rice - Group,700,22,67,38,1 Container,,3260,7,14,21,1.5,115,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",340,
Panera Bread,Soups & Mac,Homestyle Chicken Noodle Soup - Bowl,180,14,21,4.5,1 bowl,,1570,0,3,1.5,0,50,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",40,
Panera Bread,Soups & Mac,Homestyle Chicken Noodle Soup - Bread Bowl,790,36,144,7,1 bread bowl with soup,,2210,4,4,1.5,0,35,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",70,
Panera Bread,Soups & Mac,Homestyle Chicken Noodle Soup - Cup,120,10,14,3,1 cup,,1050,0,2,1,0,35,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",25,
Panera Bread,Soups & Mac,Homestyle Chicken Noodle Soup - Group,420,33,49,10,1 container,,3660,0,6,3,0,120,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",90,
Panera Bread,Soups & Mac,Mac & Cheese - Bread Bowl,1160,43,164,36,1 Bread bowl with mac & cheese,,2310,4,9,16,1,85,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",330,
Panera Bread,Soups & Mac,Mac & Cheese - Group,1950,63,135,128,1 Container,,4590,0,29,63,4,335,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1160,
Panera Bread,Soups & Mac,Mac & Cheese - Bowl,980,32,68,64,About 2 Cups,,2300,0,15,32,2,165,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",580,
Panera Bread,Soups & Mac,Mac & Cheese- Cup,490,16,34,32,About 1 Cup,,1150,0,7,16,1,85,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",290,
Panera Bread,Soups & Mac,Mexican Style Street Corn Chowder - Bowl,340,7,42,18,1 bowl,,1340,4,7,9,0.5,45,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",160,
Panera Bread,Soups & Mac,Mexican Style Street Corn Chowder - Bread Bowl,890,31,157,16,1 bread bowl with soup,,2050,7,7,6,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",140,
Panera Bread,Soups & Mac,Mexican Style Street Corn Chowder - Cup,220,5,27,11,1 cup,,890,2,5,6,0,30,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",100,
Panera Bread,Soups & Mac,Mexican Style Street Corn Chowder - Group,780,17,95,41,1 container,,3120,9,16,21,1,100,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",370,
Panera Bread,Catering,Catering Asian Sesame Chicken Salad - serves 10,2530,148,172,142,2 Containers,,9080,34,45,18,1,345,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1270,
Panera Bread,Catering,Catering Asian Sesame Chicken Salad - serves 10 (no nuts),2100,134,157,104,2 Containers,,9080,26,42,16,1,345,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",940,
Panera Bread,Catering,Catering Asian Sesame Chicken Salad - serves 5,1260,74,86,71,1 Container,,4540,17,23,9,0,175,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",640,
Panera Bread,Catering,Catering Asian Sesame Chicken Salad - serves 5 (no nuts),1050,67,79,52,1 Container,,4540,13,21,8,0,175,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",470,
Panera Bread,Catering,Catering Asian Sesame Salad - serves 10,1840,40,146,129,2 Containers,,2940,34,36,16,0.5,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1160,
Panera Bread,Catering,Catering Asian Sesame Salad - serves 5,920,20,73,65,1 Container,,1470,17,18,8,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",580,
Panera Bread,Catering,Catering Asian Sesame Salad - Half (no nuts and no chicken),150,2,13,10,1/2 Salad,,340,2,3,1.5,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",90,
Panera Bread,Catering,Catering Asian Sesame Salad - Whole (no nuts and no chicken),310,5,27,21,1 Salad,,670,4,7,3,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",190,
Panera Bread,Catering,Catering Asian Sesame Salad - Half,200,4,15,14,1/2 Salad,,340,3,4,2,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",130,
Panera Bread,Catering,Catering Asian Sesame Salad - serves 10 (no nuts and no chicken),1420,25,131,92,2 Containers,,2930,26,33,13,0.5,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",830,
Panera Bread,Catering,Catering Asian Sesame Salad - serves 5 (no nuts and no chicken),710,12,66,46,1 Container,,1470,13,16,6,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",410,
Panera Bread,Catering,Catering Asian Sesame Salad - Whole,390,8,30,28,1 Salad,,670,6,8,3.5,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",250,
Panera Bread,Catering,Catering Balsamic Chicken Greens with Grains Salad - Serves 10,3300,168,282,171,2 Containers,,10690,46,85,36,0.5,425,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1540,
Panera Bread,Catering,Catering Balsamic Chicken Greens with Grains Salad - Serves 5,1650,84,141,85,1 Container,,5350,23,42,18,0,215,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",770,
Panera Bread,Catering,Catering Balsamic Greens with Grains Salad - Serves 10,2610,59,255,158,2 Containers,,4550,46,76,33,0.5,80,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1420,
Panera Bread,Catering,Catering Balsamic Greens with Grains Salad - Serves 5,1300,30,128,79,1 Container,,2280,23,38,17,0,40,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",710,
Panera Bread,Catering,Catering Caesar Salad - Serves 10,2600,63,109,206,2 Containers,,4940,24,34,57,3,355,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1850,
Panera Bread,Catering,Catering Caesar Salad - Serves 5,1300,31,55,103,1 Container,,2470,12,17,29,1.5,180,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",930,
Panera Bread,Catering,Catering Caesar Salad with Chicken - Serves 10,3280,171,135,218,2 Containers,,11080,25,43,60,3,700,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1960,
Panera Bread,Catering,Catering Caesar Salad with Chicken - Serves 5,1640,86,68,109,1 Container,,5540,12,21,30,1.5,350,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",980,
Panera Bread,Catering,Catering Fuji Apple Salad - Half,280,3,22,21,1/2 Salad,,270,3,15,3.5,0,10,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",190,
Panera Bread,Catering,Catering Fuji Apple Salad - serves 10,2630,31,206,189,2 Containers,,2470,27,136,34,2,75,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1700,
Panera Bread,Catering,Catering Fuji Apple Salad - serves 5,1310,15,103,95,1 Container,,1240,14,68,17,1,40,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",850,
Panera Bread,Catering,Catering Fuji Apple Salad - Whole,570,6,44,42,1 Salad,,540,5,30,7,0,15,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",380,
Panera Bread,Catering,Catering Fuji Apple without pecans - Half,230,2,21,16,1/2 Salad,,270,2,15,3,0,10,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",140,
Panera Bread,Catering,Catering Fuji Apple Salad without pecans - serves 10,2090,24,195,138,2 Containers,,2470,22,133,29,2,75,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1240,
Panera Bread,Catering,Catering Fuji Apple Salad without pecans - serves 5,1050,12,98,69,1 Container,,1240,11,67,15,1,40,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",620,
Panera Bread,Catering,Catering Fuji Apple without pecans - Whole,460,4,42,31,1 Salad,,540,4,30,6,0,15,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",280,
Panera Bread,Catering,Catering Fuji Apple with Chicken Salad without Pecans- Serves 5,1390,66,111,75,1 Container,,4310,11,71,16,1,210,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",680,
Panera Bread,Catering,Catering Fuji Apple with Chicken Salad - Serves 10,3310,140,232,202,2 Containers,,8610,28,145,37,2,420,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1810,
Panera Bread,Catering,Catering Fuji Apple with Chicken Salad - Serves 5,1660,70,116,101,1 Container,,4310,14,72,18,1,210,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",910,
Panera Bread,Catering,Catering Fuji Apple with Chicken Salad without Pecans- Serves 10,2780,133,221,150,2 Containers,,8610,23,142,32,2,420,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1350,
Panera Bread,Catering,Catering Greek Salad - Serves 10,2780,42,91,257,2 Containers,,6660,28,38,54,1.5,150,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2310,
Panera Bread,Catering,Catering Greek Salad - Serves 5,1390,21,45,128,1 Container,,3330,14,19,27,1,75,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1160,
Panera Bread,Catering,Catering Greek Salad with Chicken - Serves 10,3470,151,117,269,2 Containers,,12800,29,47,57,1.5,500,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2420,
Panera Bread,Catering,Catering Greek Salad with Chicken - Serves 5,1740,75,59,135,1 Container,,6400,14,24,28,1,250,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1210,
Panera Bread,Catering,Catering Green Goddess Cobb Salad with Chicken - Serves 10,2840,197,151,163,2 Containers,,9750,38,74,34,1,1390,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1470,
Panera Bread,Catering,Catering Green Goddess Cobb Salad with Chicken - Serves 5,1420,98,76,82,1 Container,,4880,19,37,17,0.5,695,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",730,
Panera Bread,Catering,Catering Mediterranean Chicken Greens with Grains Salad- Serves 10,4020,162,231,273,2 Containers,,10900,36,38,48,1,420,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2460,
Panera Bread,Catering,Catering Mediterranean Chicken Greens with Grains Salad- Serves 5,2010,81,115,137,1 Container,,5450,18,19,24,0.5,210,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1230,
Panera Bread,Catering,Catering Mediterranean Greens with Grains Salad- Serves 10,3330,53,205,261,2 Containers,,4760,35,29,46,1,75,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2350,
Panera Bread,Catering,Catering Mediterranean Greens with Grains Salad- Serves 5,1660,27,102,130,1 Container,,2380,18,15,23,0.5,40,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1170,
Panera Bread,Catering,Catering Ranch Parm BLT Salad - Serves 10,3470,116,140,274,2 Containers,,8910,20,52,82,3.5,410,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2470,
Panera Bread,Catering,Catering Ranch Parm BLT Salad - Serves 5,1730,58,70,137,1 Container,,4450,10,26,41,1.5,205,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1230,
Panera Bread,Catering,Catering Santa Fe Chicken Salad - Serves 10,3240,156,207,202,2 Containers,,10980,37,90,44,2,550,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1820,
Panera Bread,Catering,Catering Santa Fe Chicken Salad - Serves 5,1620,78,104,101,1 Container,,5490,19,45,22,1,275,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",910,
Panera Bread,Catering,Catering Southwest Chicken Ranch Salad - Serves 10,3760,152,204,266,2 Containers,,9860,53,71,45,2,520,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2400,
Panera Bread,Catering,Catering Southwest Chicken Ranch Salad - Serves 5,1880,76,102,133,1 Container,,4930,26,36,23,1,260,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1200,
Panera Bread,Catering,Catering Steakhouse Ranch Salad - Serves 10,4050,212,154,292,2 Containers,,10560,28,66,83,5,800,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",2630,
Panera Bread,Catering,Catering Steakhouse Ranch Salad - Serves 5,2020,106,77,146,1 Container,,5280,14,33,42,2.5,400,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",1310,
Panera Bread,Catering,Catering Strawberry Poppyseed Salad without Pecans- Serves 10,800,19,185,6,2 Containers,,980,34,132,0.5,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",60,
Panera Bread,Catering,Catering Strawberry Poppyseed Salad without Pecans - Serves 5,400,10,92,3,1 Container,,490,17,66,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",30,
Panera Bread,Catering,Catering Strawberry Poppyseed Salad - Serves 10,1340,26,195,58,2 Containers,,990,39,135,5,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",520,
Panera Bread,Catering,Catering Strawberry Poppyseed Salad - Serves 5,670,13,98,29,1 Container,,490,20,68,2.5,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",260,
Panera Bread,Catering,Catering Strawberry Poppyseed with Chicken Salad without Pecans- Serves 10,1490,128,211,19,2 Containers,,7130,35,141,3.5,0,345,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",170,
Panera Bread,Catering,Catering Strawberry Poppyseed with Chicken Salad without Pecans - Serves 5,740,64,105,9,1 Container,,3560,18,71,1.5,0,175,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",80,
Panera Bread,Catering,Catering Strawberry Poppyseed with Chicken Salad - Serves 10,2020,135,222,70,2 Containers,,7130,40,144,8,0,345,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",630,
Panera Bread,Catering,Catering Strawberry Poppyseed with Chicken Salad - Serves 5,1010,67,111,35,1 Container,,3560,20,72,4,0,175,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",320,
Panera Bread,Catering,Catering Butter Pat,35,0,0,4,1 pat,,35,0,0,2.5,0,10,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",35,
Panera Bread,Catering,Pastry - Asiago Croissant Twist single,100,3,8,7,1 Twist,,125,0,1,4,0,20,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",60,
Panera Bread,Catering,Catering Chipotle Aioli for Breakfast Sandwiches,90,0,1,10,about 0.5 oz,,135,0,0,1.5,0,10,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",90,
Panera Bread,Catering,Catering French Baguette,1060,40,217,3.5,1 Baguette,,2700,8,4,1,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",35,
Panera Bread,Catering,Catering Garlic Aioli for Breakfast Sandwiches,110,0,0,12,about 0.5 oz,,90,0,0,2,0,15,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",110,
Panera Bread,Catering,Catering Ham & Cheddar on Country Rustic Sourdough - Whole,790,38,52,48,1 Sandwich,,2200,3,5,13,0,120,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",430,
Panera Bread,Catering,Catering Summer Fruit Bowl - Serves 10,680,10,169,3.5,2 containers,,95,26,126,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",30,
Panera Bread,Catering,Catering Summer Fruit Bowl - Serves 5,340,5,85,1.5,1 container,,50,13,63,0,0,0,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",15,
Panera Bread,Grab N Go,Chicken Caesar Wrap,490,32,40,22,1 Wrap,,1380,14,6,5,0,65,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",200,
Panera Bread,Grab N Go,Green Goddess Chicken Wrap,460,32,46,18,1 Wrap,,1340,14,10,3,0,45,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",160,
Panera Bread,Grab N Go,Frontega Chicken Wrap,450,30,37,22,1 Wrap,,1170,12,6,6,0,70,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",190,
Panera Bread,Grab N Go,Hard Boiled Eggs,150,13,1,11,1 Container,,125,0,1,3.5,0,375,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",100,
Panera Bread,Grab N Go,Turkey & Cheddar Wrap,460,32,38,22,1 wrap,,1160,12,6,6,0,55,FALSE,"Panera Bread Nutrition Guide, effective 4/8/2026, parsed from c4-26-nutrition-guide.pdf",190,
